id,userid,itemid,finalgrade,timemodified
6709,1454,71,18.6,1712642400
6710,1478,71,36.7,1712901600
6711,1495,71,69.2,1713074400
6712,1500,71,72.0,1712556000
6713,1543,71,73.9,1712642400
6714,1550,71,73.7,1713160800
6715,1562,71,28.9,1712642400
6716,1563,71,5.6,1712901600
6717,1578,71,38.2,1712642400
6718,1632,71,5.3,1713160800
6719,1641,71,53.2,1713160800
6720,1648,71,37.3,1712815200
6721,1651,71,49.1,1712901600
6722,1673,71,34.8,1713074400
6723,1699,71,25.4,1712988000
6724,1715,71,57.2,1712815200
6725,1720,71,24.5,1712815200
6726,1727,71,67.3,1712728800
6727,1802,71,59.6,1712815200
6728,1806,71,48.3,1712556000
6729,1813,71,59.5,1712642400
6730,1884,71,14.7,1712642400
6731,1903,71,47.6,1712988000
6732,1959,71,15.4,1712815200
6733,1960,71,32.7,1712728800
6734,1961,71,47.6,1712815200
6735,1965,71,58.6,1712988000
6736,1979,71,30.4,1712642400
6737,1992,71,15.5,1712556000
6738,13,72,44.6,1712718000
6739,19,72,77.1,1713150000
6740,34,72,91.5,1712890800
6741,43,72,33.4,1712718000
6742,45,72,60.7,1713236400
6743,53,72,62.3,1712631600
6744,55,72,57.2,1712631600
6745,58,72,92.9,1712890800
6746,80,72,42.5,1712890800
6747,83,72,54.6,1713063600
6748,95,72,73.5,1713150000
6749,96,72,42.6,1713063600
6750,113,72,75.7,1713150000
6751,116,72,37.7,1713236400
6752,132,72,40.4,1713063600
6753,135,72,69.9,1712804400
6754,139,72,48.4,1713150000
6755,151,72,35.8,1713063600
6756,186,72,27.0,1713063600
6757,189,72,51.2,1713063600
6758,194,72,43.0,1713236400
6759,208,72,49.9,1712631600
6760,214,72,46.8,1712718000
6761,241,72,54.6,1713236400
6762,257,72,30.2,1712804400
6763,275,72,29.4,1712804400
6764,298,72,46.6,1712890800
6765,300,72,35.0,1712977200
6766,301,72,41.2,1712718000
6767,333,72,58.6,1712718000
6768,345,72,61.9,1713236400
6769,358,72,47.0,1712977200
6770,359,72,76.5,1713236400
6771,397,72,30.4,1712718000
6772,411,72,23.2,1713063600
6773,412,72,63.4,1712804400
6774,420,72,24.4,1713150000
6775,430,72,48.8,1712977200
6776,432,72,59.6,1712977200
6777,439,72,54.8,1712977200
6778,453,72,39.5,1712718000
6779,459,72,26.6,1712977200
6780,464,72,73.5,1713063600
6781,466,72,67.3,1712890800
6782,470,72,71.9,1712718000
6783,501,72,44.4,1713236400
6784,531,72,73.7,1713236400
6785,572,72,64.6,1713150000
6786,577,72,2.6,1713236400
6787,603,72,27.9,1713236400
6788,617,72,43.8,1712890800
6789,634,72,47.8,1713063600
6790,665,72,56.8,1712718000
6791,672,72,52.1,1713063600
6792,675,72,83.6,1713236400
6793,749,72,51.1,1713236400
6794,782,72,8.8,1712977200
6795,789,72,45.3,1712718000
6796,824,72,58.2,1713236400
6797,857,72,72.8,1712977200
6798,877,72,74.8,1712804400
6799,902,72,75.4,1712718000
6800,914,72,27.7,1712718000
6801,965,72,15.3,1712890800
6802,979,72,70.0,1712718000
6803,982,72,30.0,1713236400
6804,990,72,30.0,1713063600
6805,995,72,12.3,1713236400
6806,1010,72,49.3,1712631600
6807,1014,72,23.4,1712631600
6808,1017,72,36.3,1713236400
6809,1039,72,60.0,1713236400
6810,1043,72,34.4,1713063600
6811,1044,72,34.8,1713236400
6812,1051,72,74.4,1712890800
6813,1068,72,46.9,1713150000
6814,1071,72,15.6,1713236400
6815,1079,72,47.1,1712890800
6816,1086,72,37.9,1712977200
6817,1088,72,30.8,1712718000
6818,1104,72,56.3,1712977200
6819,1129,72,50.2,1713063600
6820,1134,72,66.7,1712977200
6821,1144,72,61.1,1712804400
6822,1166,72,17.1,1712631600
6823,1167,72,16.8,1712804400
6824,1169,72,35.6,1712890800
6825,1190,72,39.9,1712890800
6826,1268,72,27.1,1713236400
6827,1331,72,33.0,1712631600
6828,1336,72,8.1,1712977200
6829,1346,72,57.3,1713063600
6830,1347,72,68.1,1713236400
6831,1351,72,59.8,1712804400
6832,1366,72,46.6,1712977200
6833,1372,72,44.4,1713063600
6834,1377,72,52.8,1712977200
6835,1387,72,31.9,1713150000
6836,1400,72,65.8,1712890800
6837,1413,72,16.0,1713236400
6838,1430,72,54.5,1712804400
6839,1440,72,25.8,1713150000
6840,1454,72,18.6,1712718000
6841,1465,72,68.5,1713236400
6842,1495,72,68.1,1712977200
6843,1500,72,61.3,1712890800
6844,1543,72,58.6,1712631600
6845,1550,72,66.4,1712718000
6846,1553,72,94.9,1712718000
6847,1562,72,46.3,1713150000
6848,1578,72,76.3,1712718000
6849,1600,72,36.3,1713063600
6850,1626,72,51.7,1712804400
6851,1641,72,27.9,1712804400
6852,1648,72,35.1,1712804400
6853,1651,72,88.3,1712890800
6854,1673,72,50.5,1712718000
6855,1675,72,43.3,1713063600
6856,1706,72,16.0,1713150000
6857,1715,72,60.8,1712804400
6858,1720,72,32.8,1713236400
6859,1727,72,40.4,1712804400
6860,1802,72,49.5,1712718000
6861,1806,72,41.1,1712804400
6862,1813,72,38.5,1712890800
6863,1854,72,57.4,1713063600
6864,1862,72,11.0,1712804400
6865,1863,72,17.5,1713150000
6866,1884,72,29.7,1713150000
6867,1903,72,30.6,1713150000
6868,1959,72,42.1,1713150000
6869,1961,72,34.9,1713150000
6870,1965,72,54.8,1712890800
6871,1967,72,24.9,1712804400
6872,1979,72,27.8,1712804400
6873,1992,72,35.4,1713063600
6874,13,73,61.7,1712739600
6875,19,73,43.9,1712653200
6876,34,73,62.4,1712739600
6877,45,73,40.0,1712739600
6878,55,73,33.6,1712998800
6879,58,73,63.6,1712566800
6880,80,73,38.3,1713171600
6881,83,73,34.4,1712566800
6882,95,73,82.0,1712653200
6883,96,73,46.1,1712566800
6884,113,73,47.6,1712739600
6885,135,73,50.5,1712998800
6886,139,73,58.5,1712566800
6887,186,73,13.3,1713171600
6888,194,73,79.1,1713171600
6889,198,73,20.7,1713085200
6890,246,73,32.3,1712998800
6891,257,73,65.9,1713171600
6892,275,73,6.8,1712739600
6893,300,73,35.2,1712566800
6894,301,73,42.9,1713171600
6895,333,73,59.4,1712566800
6896,345,73,38.8,1712998800
6897,358,73,27.7,1712653200
6898,359,73,63.6,1713171600
6899,408,73,56.9,1712653200
6900,411,73,59.5,1713171600
6901,412,73,20.0,1712653200
6902,430,73,50.0,1712912400
6903,432,73,22.8,1712739600
6904,439,73,43.6,1712912400
6905,452,73,38.2,1713171600
6906,453,73,43.6,1712566800
6907,459,73,17.2,1712739600
6908,464,73,54.0,1712826000
6909,466,73,72.9,1713171600
6910,470,73,55.8,1712998800
6911,572,73,56.2,1712912400
6912,577,73,36.6,1712653200
6913,591,73,50.0,1712566800
6914,612,73,43.1,1712653200
6915,634,73,64.5,1712912400
6916,640,73,15.3,1712566800
6917,661,73,50.6,1712566800
6918,665,73,67.1,1712566800
6919,672,73,78.4,1713085200
6920,675,73,27.4,1712912400
6921,711,73,23.4,1713171600
6922,715,73,62.4,1712653200
6923,749,73,50.8,1712998800
6924,789,73,41.8,1712566800
6925,824,73,31.7,1712912400
6926,857,73,51.6,1713171600
6927,863,73,40.5,1713171600
6928,877,73,71.6,1712653200
6929,902,73,63.1,1713085200
6930,914,73,41.2,1712566800
6931,915,73,18.1,1712653200
6932,942,73,46.3,1712912400
6933,977,73,73.0,1712739600
6934,979,73,67.3,1712912400
6935,990,73,46.7,1712739600
6936,995,73,23.7,1712998800
6937,1010,73,73.2,1713171600
6938,1027,73,15.5,1712912400
6939,1039,73,62.4,1712566800
6940,1044,73,83.1,1713085200
6941,1051,73,35.7,1712998800
6942,1060,73,45.8,1712653200
6943,1068,73,40.6,1712998800
6944,1086,73,51.2,1713085200
6945,1088,73,73.8,1713085200
6946,1092,73,50.0,1712566800
6947,1104,73,35.0,1713171600
6948,1113,73,55.3,1712739600
6949,1129,73,42.0,1712998800
6950,1134,73,35.9,1712653200
6951,1144,73,21.3,1712998800
6952,1167,73,59.7,1713085200
6953,1169,73,65.9,1713171600
6954,1188,73,28.6,1712566800
6955,1190,73,59.0,1712912400
6956,1212,73,46.5,1712566800
6957,1238,73,61.0,1712653200
6958,1258,73,24.6,1712826000
6959,1268,73,19.9,1713085200
6960,1331,73,46.5,1712998800
6961,1346,73,51.8,1712566800
6962,1347,73,77.7,1712653200
6963,1366,73,57.3,1712826000
6964,1372,73,10.6,1712739600
6965,1377,73,62.4,1713085200
6966,1378,73,15.6,1712653200
6967,1400,73,70.5,1713171600
6968,1430,73,52.1,1712826000
6969,1451,73,36.8,1712998800
6970,1459,73,43.1,1713171600
6971,1465,73,92.4,1712653200
6972,1495,73,73.0,1712566800
6973,1500,73,74.4,1713085200
6974,1543,73,45.9,1713085200
6975,1550,73,71.4,1712653200
6976,1553,73,71.6,1713171600
6977,1578,73,48.8,1712912400
6978,1600,73,64.2,1712998800
6979,1626,73,29.4,1712739600
6980,1632,73,25.9,1712998800
6981,1641,73,36.6,1712998800
6982,1648,73,55.2,1713171600
6983,1651,73,57.0,1712912400
6984,1673,73,26.9,1712912400
6985,1675,73,59.9,1712998800
6986,1706,73,58.5,1712826000
6987,1715,73,47.5,1712739600
6988,1727,73,21.3,1712826000
6989,1737,73,14.0,1712826000
6990,1802,73,41.6,1712998800
6991,1806,73,24.5,1712739600
6992,1813,73,32.3,1713085200
6993,1854,73,46.2,1713171600
6994,1884,73,37.3,1712653200
6995,1903,73,25.8,1713085200
6996,1959,73,65.8,1712998800
6997,1960,73,30.3,1712739600
6998,1961,73,36.1,1712566800
6999,1965,73,59.4,1712566800
7000,1967,73,66.3,1713171600
7001,1992,73,30.9,1712998800
7002,8,74,71.1,1712815200
7003,13,74,34.5,1712728800
7004,19,74,34.3,1712642400
7005,34,74,61.8,1712815200
7006,45,74,26.9,1712728800
7007,53,74,70.3,1713160800
7008,55,74,38.1,1713074400
7009,58,74,63.8,1713074400
7010,83,74,20.6,1712556000
7011,95,74,69.3,1712728800
7012,96,74,50.4,1712901600
7013,113,74,70.0,1712556000
7014,116,74,10.0,1712988000
7015,132,74,30.8,1713074400
7016,135,74,57.2,1712728800
7017,139,74,33.2,1712815200
7018,151,74,40.2,1713074400
7019,186,74,56.1,1712988000
7020,194,74,45.9,1712901600
7021,198,74,23.2,1713074400
7022,208,74,42.3,1712988000
7023,214,74,52.8,1713160800
7024,246,74,9.5,1712642400
7025,257,74,48.3,1713074400
7026,275,74,32.3,1712642400
7027,295,74,75.1,1712901600
7028,333,74,48.9,1712988000
7029,358,74,50.6,1712988000
7030,359,74,80.0,1712728800
7031,383,74,7.7,1713074400
7032,397,74,33.3,1712815200
7033,408,74,48.8,1713160800
7034,412,74,43.8,1713074400
7035,430,74,20.1,1712988000
7036,432,74,57.1,1712556000
7037,450,74,58.6,1713160800
7038,452,74,32.9,1713160800
7039,459,74,58.3,1713160800
7040,464,74,56.5,1712815200
7041,466,74,55.5,1713160800
7042,470,74,76.6,1712988000
7043,501,74,43.2,1712901600
7044,502,74,22.9,1713074400
7045,531,74,51.7,1712901600
7046,572,74,31.1,1712556000
7047,591,74,27.4,1712556000
7048,599,74,5.1,1712901600
7049,603,74,31.6,1713160800
7050,612,74,56.1,1713074400
7051,617,74,31.0,1712556000
7052,634,74,51.3,1712901600
7053,640,74,25.8,1712988000
7054,661,74,64.1,1712556000
7055,665,74,71.7,1712642400
7056,675,74,63.0,1713074400
7057,715,74,33.9,1712901600
7058,774,74,21.0,1712815200
7059,863,74,16.5,1712901600
7060,877,74,45.8,1712901600
7061,902,74,81.0,1713074400
7062,915,74,22.3,1712815200
7063,935,74,39.6,1713074400
7064,942,74,56.9,1713160800
7065,977,74,37.3,1713160800
7066,979,74,84.7,1712815200
7067,982,74,21.3,1712642400
7068,990,74,32.2,1713160800
7069,1010,74,66.2,1712556000
7070,1017,74,66.3,1712556000
7071,1039,74,48.2,1712642400
7072,1043,74,60.9,1712728800
7073,1044,74,45.1,1712556000
7074,1062,74,52.3,1712901600
7075,1079,74,38.6,1712728800
7076,1086,74,32.9,1712642400
7077,1092,74,43.7,1712901600
7078,1104,74,56.8,1712901600
7079,1113,74,21.7,1712728800
7080,1120,74,19.6,1713074400
7081,1129,74,57.4,1712815200
7082,1134,74,33.5,1712642400
7083,1144,74,38.4,1713160800
7084,1188,74,14.8,1713160800
7085,1190,74,39.1,1712815200
7086,1200,74,53.0,1713074400
7087,1207,74,18.1,1712728800
7088,1212,74,21.5,1713160800
7089,1268,74,23.2,1712728800
7090,1331,74,41.1,1712642400
7091,1336,74,5.2,1712642400
7092,1342,74,68.4,1712988000
7093,1347,74,85.0,1712728800
7094,1351,74,42.5,1712728800
7095,1366,74,60.8,1712556000
7096,1372,74,13.2,1712642400
7097,1377,74,31.2,1712556000
7098,1378,74,13.3,1712642400
7099,1387,74,56.8,1713160800
7100,1400,74,59.1,1712642400
7101,1413,74,60.1,1712815200
7102,1430,74,83.6,1712642400
7103,1451,74,52.6,1712556000
7104,1453,74,30.0,1712556000
7105,1454,74,7.5,1713160800
7106,1500,74,70.7,1713160800
7107,1543,74,72.3,1712642400
7108,1553,74,54.0,1712556000
7109,1562,74,38.8,1712815200
7110,1578,74,41.0,1713074400
7111,1600,74,47.7,1712815200
7112,1607,74,15.6,1712556000
7113,1626,74,47.1,1713074400
7114,1632,74,43.9,1713160800
7115,1641,74,66.5,1713160800
7116,1651,74,55.3,1712642400
7117,1673,74,38.4,1712901600
7118,1675,74,40.0,1712728800
7119,1715,74,78.3,1712728800
7120,1720,74,35.7,1712815200
7121,1727,74,56.4,1712642400
7122,1737,74,20.6,1712728800
7123,1813,74,50.4,1712728800
7124,1854,74,63.9,1713160800
7125,1862,74,42.8,1712988000
7126,1884,74,45.8,1712988000
7127,1903,74,42.3,1712728800
7128,1965,74,56.9,1712815200
7129,1967,74,50.3,1712815200
7130,1979,74,49.1,1713074400
7131,1992,74,27.6,1712988000
7132,8,75,53.6,1713085200
7133,19,75,21.0,1712653200
7134,34,75,68.5,1713171600
7135,40,75,35.0,1713258000
7136,53,75,40.1,1713258000
7137,55,75,43.2,1713171600
7138,58,75,65.5,1713258000
7139,80,75,37.0,1712912400
7140,83,75,22.5,1712653200
7141,95,75,75.2,1712826000
7142,113,75,62.8,1713085200
7143,116,75,10.0,1713085200
7144,132,75,31.2,1712739600
7145,135,75,60.4,1712739600
7146,139,75,36.5,1712653200
7147,186,75,51.8,1712826000
7148,189,75,46.4,1712653200
7149,224,75,45.9,1712653200
7150,257,75,56.9,1712912400
7151,275,75,56.9,1712912400
7152,298,75,43.3,1712653200
7153,300,75,53.4,1713085200
7154,301,75,66.8,1713171600
7155,333,75,61.1,1712998800
7156,345,75,48.5,1712998800
7157,358,75,41.3,1713171600
7158,383,75,37.3,1712653200
7159,397,75,38.2,1712826000
7160,408,75,34.8,1713258000
7161,412,75,39.2,1713085200
7162,420,75,36.5,1713258000
7163,430,75,49.8,1712739600
7164,432,75,36.3,1712739600
7165,439,75,36.0,1713085200
7166,464,75,64.3,1712739600
7167,470,75,80.7,1713171600
7168,501,75,29.1,1712998800
7169,503,75,26.9,1712653200
7170,591,75,14.5,1713171600
7171,617,75,40.9,1712739600
7172,634,75,69.8,1712739600
7173,640,75,39.1,1713171600
7174,661,75,71.8,1713258000
7175,665,75,89.1,1712653200
7176,672,75,55.3,1713171600
7177,675,75,62.0,1712998800
7178,749,75,62.4,1712826000
7179,774,75,51.2,1712912400
7180,782,75,32.0,1712998800
7181,785,75,42.7,1712998800
7182,789,75,47.3,1712826000
7183,857,75,25.8,1712998800
7184,902,75,85.3,1713085200
7185,942,75,70.3,1713258000
7186,965,75,23.4,1713085200
7187,977,75,74.4,1712739600
7188,982,75,56.2,1712998800
7189,990,75,34.2,1713085200
7190,999,75,32.0,1712653200
7191,1010,75,37.7,1712912400
7192,1017,75,44.5,1712826000
7193,1043,75,59.8,1712826000
7194,1044,75,41.3,1713085200
7195,1060,75,35.6,1713258000
7196,1062,75,45.1,1712826000
7197,1068,75,47.4,1712653200
7198,1071,75,6.0,1713085200
7199,1079,75,30.8,1712912400
7200,1086,75,59.3,1712912400
7201,1104,75,52.7,1713171600
7202,1113,75,44.3,1712826000
7203,1129,75,57.1,1712912400
7204,1134,75,69.7,1713258000
7205,1144,75,27.1,1712912400
7206,1166,75,19.2,1712912400
7207,1169,75,47.3,1712912400
7208,1200,75,24.9,1712912400
7209,1238,75,58.1,1712739600
7210,1258,75,47.0,1713085200
7211,1331,75,39.2,1712826000
7212,1336,75,16.4,1713258000
7213,1342,75,67.0,1712912400
7214,1346,75,55.5,1712739600
7215,1347,75,53.8,1712998800
7216,1351,75,40.4,1713171600
7217,1372,75,28.5,1712826000
7218,1387,75,34.8,1712739600
7219,1400,75,62.6,1712826000
7220,1430,75,85.2,1712998800
7221,1440,75,3.5,1712826000
7222,1465,75,51.1,1712998800
7223,1495,75,29.7,1712653200
7224,1500,75,48.1,1712739600
7225,1543,75,48.2,1712826000
7226,1550,75,52.0,1712998800
7227,1553,75,62.7,1713085200
7228,1562,75,49.8,1712739600
7229,1563,75,20.0,1712739600
7230,1600,75,70.0,1713258000
7231,1607,75,37.2,1713085200
7232,1626,75,40.0,1713258000
7233,1648,75,50.6,1712739600
7234,1651,75,38.0,1712826000
7235,1673,75,64.9,1712826000
7236,1699,75,27.2,1712739600
7237,1706,75,7.8,1712912400
7238,1714,75,20.0,1713258000
7239,1715,75,71.8,1712912400
7240,1720,75,59.8,1713258000
7241,1727,75,70.9,1713258000
7242,1737,75,4.2,1712998800
7243,1813,75,53.8,1712653200
7244,1854,75,49.3,1712826000
7245,1862,75,27.1,1713171600
7246,1884,75,54.1,1712826000
7247,1903,75,43.1,1713085200
7248,1960,75,48.9,1712739600
7249,1961,75,64.2,1713085200
7250,1965,75,45.3,1713171600
7251,1967,75,37.1,1712653200
7252,1979,75,53.5,1713085200
7253,1992,75,64.1,1712826000
7254,34,76,35.84,1715054400
7255,43,76,50.23,1715054400
7256,80,76,100.0,1715054400
7257,95,76,66.07,1715054400
7258,113,76,36.51,1715054400
7259,135,76,83.85,1715054400
7260,139,76,0.0,1715054400
7261,359,76,90.78,1715054400
7262,411,76,100.0,1715054400
7263,412,76,91.25,1715054400
7264,665,76,65.2,1715054400
7265,672,76,69.5,1715054400
7266,675,76,60.53,1715054400
7267,877,76,94.79,1715054400
7268,902,76,70.86,1715054400
7269,979,76,38.25,1715054400
7270,1039,76,32.68,1715054400
7271,1044,76,28.79,1715054400
7272,1092,76,63.05,1715054400
7273,1113,76,0.0,1715054400
7274,1144,76,47.73,1715054400
7275,1238,76,100.0,1715054400
7276,1400,76,49.65,1715054400
7277,1550,76,55.29,1715054400
7278,1553,76,80.22,1715054400
7279,1600,76,100.0,1715054400
7280,1715,76,93.39,1715054400
7281,1720,76,0.0,1715054400
7282,1727,76,53.35,1715054400
7283,1961,76,95.94,1715054400
7284,1967,76,73.13,1715054400
7285,1979,76,0.0,1715054400
7286,1992,76,100.0,1715054400
7287,34,77,57.25,1715054400
7288,80,77,73.39,1715054400
7289,95,77,55.41,1715054400
7290,113,77,72.23,1715054400
7291,139,77,22.87,1715054400
7292,359,77,11.61,1715054400
7293,411,77,84.24,1715054400
7294,412,77,69.03,1715054400
7295,665,77,85.31,1715054400
7296,672,77,77.79,1715054400
7297,902,77,60.97,1715054400
7298,979,77,78.36,1715054400
7299,990,77,99.53,1715054400
7300,1039,77,42.67,1715054400
7301,1104,77,20.28,1715054400
7302,1190,77,0.0,1715054400
7303,1238,77,48.9,1715054400
7304,1258,77,100.0,1715054400
7305,1366,77,91.62,1715054400
7306,1400,77,100.0,1715054400
7307,1550,77,76.05,1715054400
7308,1626,77,100.0,1715054400
7309,1715,77,69.69,1715054400
7310,1720,77,74.64,1715054400
7311,1727,77,79.71,1715054400
7312,1967,77,100.0,1715054400
7313,1979,77,100.0,1715054400
7314,34,78,22.41,1714968000
7315,95,78,69.14,1714968000
7316,113,78,78.54,1714968000
7317,135,78,38.08,1714968000
7318,359,78,43.16,1714968000
7319,383,78,0.0,1714968000
7320,665,78,54.82,1714968000
7321,672,78,68.31,1714968000
7322,789,78,66.84,1714968000
7323,877,78,96.0,1714968000
7324,902,78,41.97,1714968000
7325,1039,78,38.7,1714968000
7326,1044,78,0.0,1714968000
7327,1092,78,86.77,1714968000
7328,1113,78,0.0,1714968000
7329,1144,78,0.0,1714968000
7330,1238,78,69.39,1714968000
7331,1366,78,73.72,1714968000
7332,1550,78,63.83,1714968000
7333,1553,78,82.03,1714968000
7334,1578,78,58.67,1714968000
7335,1600,78,73.7,1714968000
7336,1626,78,0.0,1714968000
7337,1651,78,100.0,1714968000
7338,1715,78,58.26,1714968000
7339,1720,78,39.85,1714968000
7340,1727,78,53.68,1714968000
7341,1960,78,45.9,1714968000
7342,34,79,71.21,1714968000
7343,95,79,70.16,1714968000
7344,113,79,41.54,1714968000
7345,139,79,60.25,1714968000
7346,383,79,70.03,1714968000
7347,408,79,34.7,1714968000
7348,672,79,94.25,1714968000
7349,877,79,69.75,1714968000
7350,902,79,88.67,1714968000
7351,979,79,100.0,1714968000
7352,1039,79,44.43,1714968000
7353,1092,79,0.0,1714968000
7354,1113,79,100.0,1714968000
7355,1144,79,27.55,1714968000
7356,1238,79,62.9,1714968000
7357,1366,79,66.81,1714968000
7358,1400,79,66.43,1714968000
7359,1553,79,100.0,1714968000
7360,1578,79,4.24,1714968000
7361,1600,79,80.21,1714968000
7362,1651,79,100.0,1714968000
7363,1720,79,60.96,1714968000
7364,1960,79,100.0,1714968000
7365,1961,79,100.0,1714968000
7366,1967,79,54.64,1714968000
7367,34,80,64.07,1715140800
7368,95,80,88.96,1715140800
7369,113,80,54.6,1715140800
7370,135,80,56.2,1715140800
7371,359,80,90.44,1715140800
7372,411,80,26.84,1715140800
7373,412,80,49.83,1715140800
7374,665,80,67.78,1715140800
7375,789,80,0.0,1715140800
7376,877,80,77.6,1715140800
7377,979,80,19.1,1715140800
7378,1039,80,75.98,1715140800
7379,1044,80,100.0,1715140800
7380,1238,80,100.0,1715140800
7381,1366,80,42.84,1715140800
7382,1400,80,57.07,1715140800
7383,1553,80,68.24,1715140800
7384,1715,80,67.33,1715140800
7385,1727,80,50.94,1715140800
7386,1961,80,68.24,1715140800
7387,1967,80,100.0,1715140800
7388,1979,80,74.43,1715140800
7389,1992,80,5.91,1715140800
7390,34,81,62.76,1714708800
7391,95,81,37.11,1714708800
7392,113,81,96.27,1714708800
7393,135,81,94.2,1714708800
7394,139,81,32.37,1714708800
7395,257,81,31.08,1714708800
7396,383,81,55.75,1714708800
7397,412,81,38.34,1714708800
7398,665,81,66.2,1714708800
7399,672,81,61.4,1714708800
7400,877,81,66.45,1714708800
7401,902,81,27.66,1714708800
7402,979,81,71.7,1714708800
7403,990,81,100.0,1714708800
7404,1039,81,58.2,1714708800
7405,1092,81,41.57,1714708800
7406,1113,81,61.11,1714708800
7407,1238,81,20.32,1714708800
7408,1258,81,27.83,1714708800
7409,1366,81,91.55,1714708800
7410,1400,81,19.66,1714708800
7411,1550,81,73.1,1714708800
7412,1553,81,56.18,1714708800
7413,1578,81,77.8,1714708800
7414,1600,81,58.87,1714708800
7415,1651,81,86.16,1714708800
7416,1715,81,32.79,1714708800
7417,1720,81,48.53,1714708800
7418,1727,81,53.33,1714708800
7419,1960,81,15.08,1714708800
7420,1979,81,2.76,1714708800
7421,1992,81,84.19,1714708800
7422,80,82,13.15,1715227200
7423,113,82,93.01,1715227200
7424,135,82,87.75,1715227200
7425,139,82,100.0,1715227200
7426,257,82,0.0,1715227200
7427,359,82,63.35,1715227200
7428,383,82,0.0,1715227200
7429,408,82,41.1,1715227200
7430,412,82,0.0,1715227200
