id,userid,itemid,finalgrade,timemodified,source
6831,1351,72,59.8,1712804400,teacher
6832,1366,72,46.6,1712977200,teacher
6833,1372,72,44.4,1713063600,teacher
6834,1377,72,52.8,1712977200,teacher
6835,1387,72,31.9,1713150000,teacher
6836,1400,72,65.8,1712890800,teacher
6837,1413,72,16.0,1713236400,teacher
6838,1430,72,54.5,1712804400,teacher
6839,1440,72,25.8,1713150000,teacher
6840,1454,72,18.6,1712718000,teacher
6841,1465,72,68.5,1713236400,teacher
6842,1495,72,68.1,1712977200,teacher
6843,1500,72,61.3,1712890800,teacher
6844,1543,72,58.6,1712631600,teacher
6845,1550,72,66.4,1712718000,teacher
6846,1553,72,94.9,1712718000,teacher
6847,1562,72,46.3,1713150000,teacher
6848,1578,72,76.3,1712718000,teacher
6849,1600,72,36.3,1713063600,teacher
6850,1626,72,51.7,1712804400,teacher
6851,1641,72,27.9,1712804400,teacher
6852,1648,72,35.1,1712804400,teacher
6853,1651,72,88.3,1712890800,teacher
6854,1673,72,50.5,1712718000,teacher
6855,1675,72,43.3,1713063600,teacher
6856,1706,72,16.0,1713150000,teacher
6857,1715,72,60.8,1712804400,teacher
6858,1720,72,32.8,1713236400,teacher
6859,1727,72,40.4,1712804400,teacher
6860,1802,72,49.5,1712718000,teacher
6861,1806,72,41.1,1712804400,teacher
6862,1813,72,38.5,1712890800,teacher
6863,1854,72,57.4,1713063600,teacher
6864,1862,72,11.0,1712804400,teacher
6865,1863,72,17.5,1713150000,teacher
6866,1884,72,29.7,1713150000,teacher
6867,1903,72,30.6,1713150000,teacher
6868,1959,72,42.1,1713150000,teacher
6869,1961,72,34.9,1713150000,teacher
6870,1965,72,54.8,1712890800,teacher
6871,1967,72,24.9,1712804400,teacher
6872,1979,72,27.8,1712804400,teacher
6873,1992,72,35.4,1713063600,teacher
6874,13,73,61.7,1712739600,teacher
6875,19,73,43.9,1712653200,teacher
6876,34,73,62.4,1712739600,teacher
6877,45,73,40.0,1712739600,teacher
6878,55,73,33.6,1712998800,teacher
6879,58,73,63.6,1712566800,teacher
6880,80,73,38.3,1713171600,teacher
6881,83,73,34.4,1712566800,teacher
6882,95,73,82.0,1712653200,teacher
6883,96,73,46.1,1712566800,teacher
6884,113,73,47.6,1712739600,teacher
6885,135,73,50.5,1712998800,teacher
6886,139,73,58.5,1712566800,teacher
6887,186,73,13.3,1713171600,teacher
6888,194,73,79.1,1713171600,teacher
6889,198,73,20.7,1713085200,teacher
6890,246,73,32.3,1712998800,teacher
6891,257,73,65.9,1713171600,teacher
6892,275,73,6.8,1712739600,teacher
6893,300,73,35.2,1712566800,teacher
6894,301,73,42.9,1713171600,teacher
6895,333,73,59.4,1712566800,teacher
6896,345,73,38.8,1712998800,teacher
6897,358,73,27.7,1712653200,teacher
6898,359,73,63.6,1713171600,teacher
6899,408,73,56.9,1712653200,teacher
6900,411,73,59.5,1713171600,teacher
6901,412,73,20.0,1712653200,teacher
6902,430,73,50.0,1712912400,teacher
6903,432,73,22.8,1712739600,teacher
6904,439,73,43.6,1712912400,teacher
6905,452,73,38.2,1713171600,teacher
6906,453,73,43.6,1712566800,teacher
6907,459,73,17.2,1712739600,teacher
6908,464,73,54.0,1712826000,teacher
6909,466,73,72.9,1713171600,teacher
6910,470,73,55.8,1712998800,teacher
6911,572,73,56.2,1712912400,teacher
6912,577,73,36.6,1712653200,teacher
6913,591,73,50.0,1712566800,teacher
6914,612,73,43.1,1712653200,teacher
6915,634,73,64.5,1712912400,teacher
6916,640,73,15.3,1712566800,teacher
6917,661,73,50.6,1712566800,teacher
6918,665,73,67.1,1712566800,teacher
6919,672,73,78.4,1713085200,teacher
6920,675,73,27.4,1712912400,teacher
6921,711,73,23.4,1713171600,teacher
6922,715,73,62.4,1712653200,teacher
6923,749,73,50.8,1712998800,teacher
6924,789,73,41.8,1712566800,teacher
6925,824,73,31.7,1712912400,teacher
6926,857,73,51.6,1713171600,teacher
6927,863,73,40.5,1713171600,teacher
6928,877,73,71.6,1712653200,teacher
6929,902,73,63.1,1713085200,teacher
6930,914,73,41.2,1712566800,teacher
6931,915,73,18.1,1712653200,teacher
6932,942,73,46.3,1712912400,teacher
6933,977,73,73.0,1712739600,teacher
6934,979,73,67.3,1712912400,teacher
6935,990,73,46.7,1712739600,teacher
6936,995,73,23.7,1712998800,teacher
6937,1010,73,73.2,1713171600,teacher
6938,1027,73,15.5,1712912400,teacher
6939,1039,73,62.4,1712566800,teacher
6940,1044,73,83.1,1713085200,teacher
6941,1051,73,35.7,1712998800,teacher
6942,1060,73,45.8,1712653200,teacher
6943,1068,73,40.6,1712998800,teacher
6944,1086,73,51.2,1713085200,teacher
6945,1088,73,73.8,1713085200,teacher
6946,1092,73,50.0,1712566800,teacher
6947,1104,73,35.0,1713171600,teacher
6948,1113,73,55.3,1712739600,teacher
6949,1129,73,42.0,1712998800,teacher
6950,1134,73,35.9,1712653200,teacher
6951,1144,73,21.3,1712998800,teacher
6952,1167,73,59.7,1713085200,teacher
6953,1169,73,65.9,1713171600,teacher
6954,1188,73,28.6,1712566800,teacher
6955,1190,73,59.0,1712912400,teacher
6956,1212,73,46.5,1712566800,teacher
6957,1238,73,61.0,1712653200,teacher
6958,1258,73,24.6,1712826000,teacher
6959,1268,73,19.9,1713085200,teacher
6960,1331,73,46.5,1712998800,teacher
6961,1346,73,51.8,1712566800,teacher
6962,1347,73,77.7,1712653200,teacher
6963,1366,73,57.3,1712826000,teacher
6964,1372,73,10.6,1712739600,teacher
6965,1377,73,62.4,1713085200,teacher
6966,1378,73,15.6,1712653200,teacher
6967,1400,73,70.5,1713171600,teacher
6968,1430,73,52.1,1712826000,teacher
6969,1451,73,36.8,1712998800,teacher
6970,1459,73,43.1,1713171600,teacher
6971,1465,73,92.4,1712653200,teacher
6972,1495,73,73.0,1712566800,teacher
6973,1500,73,74.4,1713085200,teacher
6974,1543,73,45.9,1713085200,teacher
6975,1550,73,71.4,1712653200,teacher
6976,1553,73,71.6,1713171600,teacher
6977,1578,73,48.8,1712912400,teacher
6978,1600,73,64.2,1712998800,teacher
6979,1626,73,29.4,1712739600,teacher
6980,1632,73,25.9,1712998800,teacher
6981,1641,73,36.6,1712998800,teacher
6982,1648,73,55.2,1713171600,teacher
6983,1651,73,57.0,1712912400,teacher
6984,1673,73,26.9,1712912400,teacher
6985,1675,73,59.9,1712998800,teacher
6986,1706,73,58.5,1712826000,teacher
6987,1715,73,47.5,1712739600,teacher
6988,1727,73,21.3,1712826000,teacher
6989,1737,73,14.0,1712826000,teacher
6990,1802,73,41.6,1712998800,teacher
6991,1806,73,24.5,1712739600,teacher
6992,1813,73,32.3,1713085200,teacher
6993,1854,73,46.2,1713171600,teacher
6994,1884,73,37.3,1712653200,teacher
6995,1903,73,25.8,1713085200,teacher
6996,1959,73,65.8,1712998800,teacher
6997,1960,73,30.3,1712739600,teacher
6998,1961,73,36.1,1712566800,teacher
6999,1965,73,59.4,1712566800,teacher
7000,1967,73,66.3,1713171600,teacher
7001,1992,73,30.9,1712998800,teacher
7002,8,74,71.1,1712815200,teacher
7003,13,74,34.5,1712728800,teacher
7004,19,74,34.3,1712642400,teacher
7005,34,74,61.8,1712815200,teacher
7006,45,74,26.9,1712728800,teacher
7007,53,74,70.3,1713160800,teacher
7008,55,74,38.1,1713074400,teacher
7009,58,74,63.8,1713074400,teacher
7010,83,74,20.6,1712556000,teacher
7011,95,74,69.3,1712728800,teacher
7012,96,74,50.4,1712901600,teacher
7013,113,74,70.0,1712556000,teacher
7014,116,74,10.0,1712988000,teacher
7015,132,74,30.8,1713074400,teacher
7016,135,74,57.2,1712728800,teacher
7017,139,74,33.2,1712815200,teacher
7018,151,74,40.2,1713074400,teacher
7019,186,74,56.1,1712988000,teacher
7020,194,74,45.9,1712901600,teacher
7021,198,74,23.2,1713074400,teacher
7022,208,74,42.3,1712988000,teacher
7023,214,74,52.8,1713160800,teacher
7024,246,74,9.5,1712642400,teacher
7025,257,74,48.3,1713074400,teacher
7026,275,74,32.3,1712642400,teacher
7027,295,74,75.1,1712901600,teacher
7028,333,74,48.9,1712988000,teacher
7029,358,74,50.6,1712988000,teacher
7030,359,74,80.0,1712728800,teacher
7031,383,74,7.7,1713074400,teacher
7032,397,74,33.3,1712815200,teacher
7033,408,74,48.8,1713160800,teacher
7034,412,74,43.8,1713074400,teacher
7035,430,74,20.1,1712988000,teacher
7036,432,74,57.1,1712556000,teacher
7037,450,74,58.6,1713160800,teacher
7038,452,74,32.9,1713160800,teacher
7039,459,74,58.3,1713160800,teacher
7040,464,74,56.5,1712815200,teacher
7041,466,74,55.5,1713160800,teacher
7042,470,74,76.6,1712988000,teacher
7043,501,74,43.2,1712901600,teacher
7044,502,74,22.9,1713074400,teacher
7045,531,74,51.7,1712901600,teacher
7046,572,74,31.1,1712556000,teacher
7047,591,74,27.4,1712556000,teacher
7048,599,74,5.1,1712901600,teacher
7049,603,74,31.6,1713160800,teacher
7050,612,74,56.1,1713074400,teacher
7051,617,74,31.0,1712556000,teacher
7052,634,74,51.3,1712901600,teacher
7053,640,74,25.8,1712988000,teacher
7054,661,74,64.1,1712556000,teacher
7055,665,74,71.7,1712642400,teacher
7056,675,74,63.0,1713074400,teacher
7057,715,74,33.9,1712901600,teacher
7058,774,74,21.0,1712815200,teacher
7059,863,74,16.5,1712901600,teacher
7060,877,74,45.8,1712901600,teacher
7061,902,74,81.0,1713074400,teacher
7062,915,74,22.3,1712815200,teacher
7063,935,74,39.6,1713074400,teacher
7064,942,74,56.9,1713160800,teacher
7065,977,74,37.3,1713160800,teacher
7066,979,74,84.7,1712815200,teacher
7067,982,74,21.3,1712642400,teacher
7068,990,74,32.2,1713160800,teacher
7069,1010,74,66.2,1712556000,teacher
7070,1017,74,66.3,1712556000,teacher
7071,1039,74,48.2,1712642400,teacher
7072,1043,74,60.9,1712728800,teacher
7073,1044,74,45.1,1712556000,teacher
7074,1062,74,52.3,1712901600,teacher
7075,1079,74,38.6,1712728800,teacher
7076,1086,74,32.9,1712642400,teacher
7077,1092,74,43.7,1712901600,teacher
7078,1104,74,56.8,1712901600,teacher
7079,1113,74,21.7,1712728800,teacher
7080,1120,74,19.6,1713074400,teacher
7081,1129,74,57.4,1712815200,teacher
7082,1134,74,33.5,1712642400,teacher
7083,1144,74,38.4,1713160800,teacher
7084,1188,74,14.8,1713160800,teacher
7085,1190,74,39.1,1712815200,teacher
7086,1200,74,53.0,1713074400,teacher
7087,1207,74,18.1,1712728800,teacher
7088,1212,74,21.5,1713160800,teacher
7089,1268,74,23.2,1712728800,teacher
7090,1331,74,41.1,1712642400,teacher
7091,1336,74,5.2,1712642400,teacher
7092,1342,74,68.4,1712988000,teacher
7093,1347,74,85.0,1712728800,teacher
7094,1351,74,42.5,1712728800,teacher
7095,1366,74,60.8,1712556000,teacher
7096,1372,74,13.2,1712642400,teacher
7097,1377,74,31.2,1712556000,teacher
7098,1378,74,13.3,1712642400,teacher
7099,1387,74,56.8,1713160800,teacher
7100,1400,74,59.1,1712642400,teacher
7101,1413,74,60.1,1712815200,teacher
7102,1430,74,83.6,1712642400,teacher
7103,1451,74,52.6,1712556000,teacher
7104,1453,74,30.0,1712556000,teacher
7105,1454,74,7.5,1713160800,teacher
7106,1500,74,70.7,1713160800,teacher
7107,1543,74,72.3,1712642400,teacher
7108,1553,74,54.0,1712556000,teacher
7109,1562,74,38.8,1712815200,teacher
7110,1578,74,41.0,1713074400,teacher
7111,1600,74,47.7,1712815200,teacher
7112,1607,74,15.6,1712556000,teacher
7113,1626,74,47.1,1713074400,teacher
7114,1632,74,43.9,1713160800,teacher
7115,1641,74,66.5,1713160800,teacher
7116,1651,74,55.3,1712642400,teacher
7117,1673,74,38.4,1712901600,teacher
7118,1675,74,40.0,1712728800,teacher
7119,1715,74,78.3,1712728800,teacher
7120,1720,74,35.7,1712815200,teacher
7121,1727,74,56.4,1712642400,teacher
7122,1737,74,20.6,1712728800,teacher
7123,1813,74,50.4,1712728800,teacher
7124,1854,74,63.9,1713160800,teacher
7125,1862,74,42.8,1712988000,teacher
7126,1884,74,45.8,1712988000,teacher
7127,1903,74,42.3,1712728800,teacher
7128,1965,74,56.9,1712815200,teacher
7129,1967,74,50.3,1712815200,teacher
7130,1979,74,49.1,1713074400,teacher
7131,1992,74,27.6,1712988000,teacher
7132,8,75,53.6,1713085200,teacher
7133,19,75,21.0,1712653200,teacher
7134,34,75,68.5,1713171600,teacher
7135,40,75,35.0,1713258000,teacher
7136,53,75,40.1,1713258000,teacher
7137,55,75,43.2,1713171600,teacher
7138,58,75,65.5,1713258000,teacher
7139,80,75,37.0,1712912400,teacher
7140,83,75,22.5,1712653200,teacher
7141,95,75,75.2,1712826000,teacher
7142,113,75,62.8,1713085200,teacher
7143,116,75,10.0,1713085200,teacher
7144,132,75,31.2,1712739600,teacher
7145,135,75,60.4,1712739600,teacher
7146,139,75,36.5,1712653200,teacher
7147,186,75,51.8,1712826000,teacher
7148,189,75,46.4,1712653200,teacher
7149,224,75,45.9,1712653200,teacher
7150,257,75,56.9,1712912400,teacher
7151,275,75,56.9,1712912400,teacher
7152,298,75,43.3,1712653200,teacher
7153,300,75,53.4,1713085200,teacher
7154,301,75,66.8,1713171600,teacher
7155,333,75,61.1,1712998800,teacher
7156,345,75,48.5,1712998800,teacher
7157,358,75,41.3,1713171600,teacher
7158,383,75,37.3,1712653200,teacher
7159,397,75,38.2,1712826000,teacher
7160,408,75,34.8,1713258000,teacher
7161,412,75,39.2,1713085200,teacher
7162,420,75,36.5,1713258000,teacher
7163,430,75,49.8,1712739600,teacher
7164,432,75,36.3,1712739600,teacher
7165,439,75,36.0,1713085200,teacher
7166,464,75,64.3,1712739600,teacher
7167,470,75,80.7,1713171600,teacher
7168,501,75,29.1,1712998800,teacher
7169,503,75,26.9,1712653200,teacher
7170,591,75,14.5,1713171600,teacher
7171,617,75,40.9,1712739600,teacher
7172,634,75,69.8,1712739600,teacher
7173,640,75,39.1,1713171600,teacher
7174,661,75,71.8,1713258000,teacher
7175,665,75,89.1,1712653200,teacher
7176,672,75,55.3,1713171600,teacher
7177,675,75,62.0,1712998800,teacher
7178,749,75,62.4,1712826000,teacher
7179,774,75,51.2,1712912400,teacher
7180,782,75,32.0,1712998800,teacher
7181,785,75,42.7,1712998800,teacher
7182,789,75,47.3,1712826000,teacher
7183,857,75,25.8,1712998800,teacher
7184,902,75,85.3,1713085200,teacher
7185,942,75,70.3,1713258000,teacher
7186,965,75,23.4,1713085200,teacher
7187,977,75,74.4,1712739600,teacher
7188,982,75,56.2,1712998800,teacher
7189,990,75,34.2,1713085200,teacher
7190,999,75,32.0,1712653200,teacher
7191,1010,75,37.7,1712912400,teacher
7192,1017,75,44.5,1712826000,teacher
7193,1043,75,59.8,1712826000,teacher
7194,1044,75,41.3,1713085200,teacher
7195,1060,75,35.6,1713258000,teacher
7196,1062,75,45.1,1712826000,teacher
7197,1068,75,47.4,1712653200,teacher
7198,1071,75,6.0,1713085200,teacher
7199,1079,75,30.8,1712912400,teacher
7200,1086,75,59.3,1712912400,teacher
7201,1104,75,52.7,1713171600,teacher
7202,1113,75,44.3,1712826000,teacher
7203,1129,75,57.1,1712912400,teacher
7204,1134,75,69.7,1713258000,teacher
7205,1144,75,27.1,1712912400,teacher
7206,1166,75,19.2,1712912400,teacher
7207,1169,75,47.3,1712912400,teacher
7208,1200,75,24.9,1712912400,teacher
7209,1238,75,58.1,1712739600,teacher
7210,1258,75,47.0,1713085200,teacher
7211,1331,75,39.2,1712826000,teacher
7212,1336,75,16.4,1713258000,teacher
7213,1342,75,67.0,1712912400,teacher
7214,1346,75,55.5,1712739600,teacher
7215,1347,75,53.8,1712998800,teacher
7216,1351,75,40.4,1713171600,teacher
7217,1372,75,28.5,1712826000,teacher
7218,1387,75,34.8,1712739600,teacher
7219,1400,75,62.6,1712826000,teacher
7220,1430,75,85.2,1712998800,teacher
7221,1440,75,3.5,1712826000,teacher
7222,1465,75,51.1,1712998800,teacher
7223,1495,75,29.7,1712653200,teacher
7224,1500,75,48.1,1712739600,teacher
7225,1543,75,48.2,1712826000,teacher
7226,1550,75,52.0,1712998800,teacher
7227,1553,75,62.7,1713085200,teacher
7228,1562,75,49.8,1712739600,teacher
7229,1563,75,20.0,1712739600,teacher
7230,1600,75,70.0,1713258000,teacher
7231,1607,75,37.2,1713085200,teacher
7232,1626,75,40.0,1713258000,teacher
7233,1648,75,50.6,1712739600,teacher
7234,1651,75,38.0,1712826000,teacher
7235,1673,75,64.9,1712826000,teacher
7236,1699,75,27.2,1712739600,teacher
7237,1706,75,7.8,1712912400,teacher
7238,1714,75,20.0,1713258000,teacher
7239,1715,75,71.8,1712912400,teacher
7240,1720,75,59.8,1713258000,teacher
7241,1727,75,70.9,1713258000,teacher
7242,1737,75,4.2,1712998800,teacher
7243,1813,75,53.8,1712653200,teacher
7244,1854,75,49.3,1712826000,teacher
7245,1862,75,27.1,1713171600,teacher
7246,1884,75,54.1,1712826000,teacher
7247,1903,75,43.1,1713085200,teacher
7248,1960,75,48.9,1712739600,teacher
7249,1961,75,64.2,1713085200,teacher
7250,1965,75,45.3,1713171600,teacher
7251,1967,75,37.1,1712653200,teacher
7252,1979,75,53.5,1713085200,teacher
7253,1992,75,64.1,1712826000,teacher
7254,34,76,35.84,1715054400,teacher
7255,43,76,50.23,1715054400,teacher
7256,80,76,100.0,1715054400,teacher
7257,95,76,66.07,1715054400,teacher
7258,113,76,36.51,1715054400,teacher
7259,135,76,83.85,1715054400,teacher
7260,139,76,0.0,1715054400,teacher
7261,359,76,90.78,1715054400,teacher
7262,411,76,100.0,1715054400,teacher
7263,412,76,91.25,1715054400,teacher
7264,665,76,65.2,1715054400,teacher
7265,672,76,69.5,1715054400,teacher
7266,675,76,60.53,1715054400,teacher
7267,877,76,94.79,1715054400,teacher
7268,902,76,70.86,1715054400,teacher
7269,979,76,38.25,1715054400,teacher
7270,1039,76,32.68,1715054400,teacher
7271,1044,76,28.79,1715054400,teacher
7272,1092,76,63.05,1715054400,teacher
7273,1113,76,0.0,1715054400,teacher
7274,1144,76,47.73,1715054400,teacher
7275,1238,76,100.0,1715054400,teacher
7276,1400,76,49.65,1715054400,teacher
7277,1550,76,55.29,1715054400,teacher
7278,1553,76,80.22,1715054400,teacher
7279,1600,76,100.0,1715054400,teacher
7280,1715,76,93.39,1715054400,teacher
7281,1720,76,0.0,1715054400,teacher
7282,1727,76,53.35,1715054400,teacher
7283,1961,76,95.94,1715054400,teacher
7284,1967,76,73.13,1715054400,teacher
7285,1979,76,0.0,1715054400,teacher
7286,1992,76,100.0,1715054400,teacher
7287,34,77,57.25,1715054400,teacher
7288,80,77,73.39,1715054400,teacher
7289,95,77,55.41,1715054400,teacher
7290,113,77,72.23,1715054400,teacher
7291,139,77,22.87,1715054400,teacher
7292,359,77,11.61,1715054400,teacher
7293,411,77,84.24,1715054400,teacher
7294,412,77,69.03,1715054400,teacher
7295,665,77,85.31,1715054400,teacher
7296,672,77,77.79,1715054400,teacher
7297,902,77,60.97,1715054400,teacher
7298,979,77,78.36,1715054400,teacher
7299,990,77,99.53,1715054400,teacher
7300,1039,77,42.67,1715054400,teacher
7301,1104,77,20.28,1715054400,teacher
7302,1190,77,0.0,1715054400,teacher
7303,1238,77,48.9,1715054400,teacher
7304,1258,77,100.0,1715054400,teacher
7305,1366,77,91.62,1715054400,teacher
7306,1400,77,100.0,1715054400,teacher
7307,1550,77,76.05,1715054400,teacher
7308,1626,77,100.0,1715054400,teacher
7309,1715,77,69.69,1715054400,teacher
7310,1720,77,74.64,1715054400,teacher
7311,1727,77,79.71,1715054400,teacher
7312,1967,77,100.0,1715054400,teacher
7313,1979,77,100.0,1715054400,teacher
7314,34,78,22.41,1714968000,teacher
7315,95,78,69.14,1714968000,teacher
7316,113,78,78.54,1714968000,teacher
7317,135,78,38.08,1714968000,teacher
7318,359,78,43.16,1714968000,teacher
7319,383,78,0.0,1714968000,teacher
7320,665,78,54.82,1714968000,teacher
7321,672,78,68.31,1714968000,teacher
7322,789,78,66.84,1714968000,teacher
7323,877,78,96.0,1714968000,teacher
7324,902,78,41.97,1714968000,teacher
7325,1039,78,38.7,1714968000,teacher
7326,1044,78,0.0,1714968000,teacher
7327,1092,78,86.77,1714968000,teacher
7328,1113,78,0.0,1714968000,teacher
7329,1144,78,0.0,1714968000,teacher
7330,1238,78,69.39,1714968000,teacher
7331,1366,78,73.72,1714968000,teacher
7332,1550,78,63.83,1714968000,teacher
7333,1553,78,82.03,1714968000,teacher
7334,1578,78,58.67,1714968000,teacher
7335,1600,78,73.7,1714968000,teacher
7336,1626,78,0.0,1714968000,teacher
7337,1651,78,100.0,1714968000,teacher
7338,1715,78,58.26,1714968000,teacher
7339,1720,78,39.85,1714968000,teacher
7340,1727,78,53.68,1714968000,teacher
7341,1960,78,45.9,1714968000,teacher
7342,34,79,71.21,1714968000,teacher
7343,95,79,70.16,1714968000,teacher
7344,113,79,41.54,1714968000,teacher
7345,139,79,60.25,1714968000,teacher
7346,383,79,70.03,1714968000,teacher
7347,408,79,34.7,1714968000,teacher
7348,672,79,94.25,1714968000,teacher
7349,877,79,69.75,1714968000,teacher
7350,902,79,88.67,1714968000,teacher
7351,979,79,100.0,1714968000,teacher
7352,1039,79,44.43,1714968000,teacher
7353,1092,79,0.0,1714968000,teacher
7354,1113,79,100.0,1714968000,teacher
7355,1144,79,27.55,1714968000,teacher
7356,1238,79,62.9,1714968000,teacher
7357,1366,79,66.81,1714968000,teacher
7358,1400,79,66.43,1714968000,teacher
7359,1553,79,100.0,1714968000,teacher
7360,1578,79,4.24,1714968000,teacher
7361,1600,79,80.21,1714968000,teacher
7362,1651,79,100.0,1714968000,teacher
7363,1720,79,60.96,1714968000,teacher
7364,1960,79,100.0,1714968000,teacher
7365,1961,79,100.0,1714968000,teacher
7366,1967,79,54.64,1714968000,teacher
7367,34,80,64.07,1715140800,teacher
7368,95,80,88.96,1715140800,teacher
7369,113,80,54.6,1715140800,teacher
7370,135,80,56.2,1715140800,teacher
7371,359,80,90.44,1715140800,teacher
7372,411,80,26.84,1715140800,teacher
7373,412,80,49.83,1715140800,teacher
7374,665,80,67.78,1715140800,teacher
7375,789,80,0.0,1715140800,teacher
7376,877,80,77.6,1715140800,teacher
7377,979,80,19.1,1715140800,teacher
7378,1039,80,75.98,1715140800,teacher
