id,quiz,userid,uniqueid,timestart,timefinish,sumgrades,state,duration_minutes
5087,24,863,5087,1712390303,1712390400,32.9,finished,1.61
5088,24,877,5088,1712390220,1712390400,66.9,finished,2.99
5089,24,902,5089,1712390245,1712390400,68.5,finished,2.58
5090,24,914,5090,1712390317,1712390400,22.0,finished,1.37
5091,24,915,5091,1712390314,1712390400,18.2,finished,1.43
5092,24,935,5092,1712390200,1712390400,46.6,finished,3.33
5093,24,942,5093,1712390180,1712390400,36.4,finished,3.65
5094,24,977,5094,1712390112,1712390400,48.2,finished,4.79
5095,24,979,5095,1712390301,1712390400,61.2,finished,1.64
5096,24,982,5096,1712390195,1712390400,55.4,finished,3.4
5097,24,990,5097,1712390192,1712390400,46.3,finished,3.45
5098,24,995,5098,1712390162,1712390400,33.2,finished,3.96
5099,24,999,5099,1712390112,1712390400,5.8,finished,4.8
5100,24,1010,5100,1712390231,1712390400,62.2,finished,2.81
5101,24,1014,5101,1712390130,1712390400,19.5,finished,4.5
5102,24,1017,5102,1712390214,1712390400,48.8,finished,3.09
5103,24,1043,5103,1712390250,1712390400,50.0,finished,2.49
5104,24,1044,5104,1712390166,1712390400,53.7,finished,3.89
5105,24,1051,5105,1712390337,1712390400,33.4,finished,1.04
5106,24,1060,5106,1712390231,1712390400,63.2,finished,2.81
5107,24,1062,5107,1712390159,1712390400,44.5,finished,4.01
5108,24,1068,5108,1712390186,1712390400,52.2,finished,3.55
5109,24,1088,5109,1712390236,1712390400,51.5,finished,2.73
5110,24,1092,5110,1712390206,1712390400,46.4,finished,3.23
5111,24,1104,5111,1712390214,1712390400,44.4,finished,3.09
5112,24,1129,5112,1712390128,1712390400,44.9,finished,4.53
5113,24,1144,5113,1712390312,1712390400,36.1,finished,1.46
5114,24,1169,5114,1712390201,1712390400,50.8,finished,3.3
5115,24,1188,5115,1712390111,1712390400,17.1,finished,4.81
5116,24,1190,5116,1712390235,1712390400,43.3,finished,2.74
5117,24,1207,5117,1712390149,1712390400,36.9,finished,4.18
5118,24,1212,5118,1712390177,1712390400,43.5,finished,3.71
5119,24,1238,5119,1712390192,1712390400,52.4,finished,3.46
5120,24,1258,5120,1712390164,1712390400,34.4,finished,3.92
5121,24,1331,5121,1712390337,1712390400,70.0,finished,1.04
5122,24,1342,5122,1712390226,1712390400,67.4,finished,2.9
5123,24,1346,5123,1712390113,1712390400,24.9,finished,4.77
5124,24,1347,5124,1712390220,1712390400,60.5,finished,2.98
5125,24,1351,5125,1712390106,1712390400,53.0,finished,4.9
5126,24,1366,5126,1712390332,1712390400,83.9,finished,1.12
5127,24,1372,5127,1712390259,1712390400,8.3,finished,2.34
5128,24,1378,5128,1712390200,1712390400,10.5,finished,3.32
5129,24,1400,5129,1712390182,1712390400,74.1,finished,3.63
5130,24,1413,5130,1712390148,1712390400,53.5,finished,4.19
5131,24,1440,5131,1712390167,1712390400,32.7,finished,3.88
5132,24,1451,5132,1712390154,1712390400,46.0,finished,4.09
5133,24,1453,5133,1712390187,1712390400,40.5,finished,3.55
5134,24,1459,5134,1712390337,1712390400,11.6,finished,1.04
5135,24,1478,5135,1712390297,1712390400,4.9,finished,1.72
5136,24,1495,5136,1712390292,1712390400,50.8,finished,1.8
5137,24,1500,5137,1712390207,1712390400,60.8,finished,3.21
5138,24,1543,5138,1712390330,1712390400,50.1,finished,1.16
5139,24,1550,5139,1712390334,1712390400,84.7,finished,1.09
5140,24,1553,5140,1712390274,1712390400,48.4,finished,2.08
5141,24,1562,5141,1712390162,1712390400,43.4,finished,3.96
5142,24,1563,5142,1712390272,1712390400,16.6,finished,2.12
5143,24,1600,5143,1712390243,1712390400,52.5,finished,2.62
5144,24,1607,5144,1712390261,1712390400,18.8,finished,2.32
5145,24,1626,5145,1712390217,1712390400,37.6,finished,3.04
5146,24,1632,5146,1712390303,1712390400,27.7,finished,1.61
5147,24,1641,5147,1712390123,1712390400,20.7,finished,4.61
5148,24,1648,5148,1712390111,1712390400,40.9,finished,4.81
5149,24,1651,5149,1712390116,1712390400,53.8,finished,4.72
5150,24,1673,5150,1712390203,1712390400,27.1,finished,3.27
5151,24,1675,5151,1712390316,1712390400,45.0,finished,1.39
5152,24,1714,5152,1712390126,1712390400,33.5,finished,4.55
5153,24,1715,5153,1712390179,1712390400,66.6,finished,3.68
5154,24,1720,5154,1712390300,1712390400,42.5,finished,1.66
5155,24,1727,5155,1712390299,1712390400,64.6,finished,1.68
5156,24,1737,5156,1712390197,1712390400,26.9,finished,3.38
5157,24,1802,5157,1712390194,1712390400,37.7,finished,3.43
5158,24,1806,5158,1712390156,1712390400,70.5,finished,4.05
5159,24,1813,5159,1712390112,1712390400,30.5,finished,4.79
5160,24,1854,5160,1712390258,1712390400,48.7,finished,2.37
5161,24,1863,5161,1712390162,1712390400,31.2,finished,3.96
5162,24,1884,5162,1712390280,1712390400,59.2,finished,1.99
5163,24,1903,5163,1712390124,1712390400,24.5,finished,4.6
5164,24,1959,5164,1712390279,1712390400,38.8,finished,2.01
5165,24,1960,5165,1712390125,1712390400,56.8,finished,4.58
5166,24,1965,5166,1712390190,1712390400,58.2,finished,3.49
5167,24,1967,5167,1712390308,1712390400,48.2,finished,1.53
5168,24,1979,5168,1712390296,1712390400,34.1,finished,1.73
5169,25,8,5169,1712210258,1712210400,37.0,finished,2.36
5170,25,13,5170,1712210328,1712210400,45.7,finished,1.2
5171,25,19,5171,1712210142,1712210400,38.7,finished,4.29
5172,25,34,5172,1712210110,1712210400,83.3,finished,4.82
5173,25,40,5173,1712210274,1712210400,44.6,finished,2.09
5174,25,43,5174,1712210293,1712210400,35.9,finished,1.77
5175,25,45,5175,1712210317,1712210400,57.8,finished,1.37
5176,25,53,5176,1712210202,1712210400,27.8,finished,3.29
5177,25,55,5177,1712210213,1712210400,65.2,finished,3.11
5178,25,58,5178,1712210128,1712210400,74.9,finished,4.52
5179,25,80,5179,1712210135,1712210400,26.1,finished,4.41
5180,25,83,5180,1712210212,1712210400,59.6,finished,3.12
5181,25,95,5181,1712210293,1712210400,52.4,finished,1.78
5182,25,113,5182,1712210113,1712210400,70.6,finished,4.78
5183,25,132,5183,1712210329,1712210400,33.8,finished,1.18
5184,25,135,5184,1712210248,1712210400,77.6,finished,2.52
5185,25,151,5185,1712210199,1712210400,57.7,finished,3.34
5186,25,186,5186,1712210133,1712210400,35.7,finished,4.44
5187,25,198,5187,1712210290,1712210400,0.7,finished,1.82
5188,25,208,5188,1712210233,1712210400,38.7,finished,2.78
5189,25,214,5189,1712210188,1712210400,59.2,finished,3.53
5190,25,257,5190,1712210272,1712210400,42.3,finished,2.12
5191,25,295,5191,1712210141,1712210400,45.4,finished,4.32
5192,25,298,5192,1712210185,1712210400,23.8,finished,3.57
5193,25,301,5193,1712210280,1712210400,73.2,finished,1.99
5194,25,333,5194,1712210161,1712210400,63.6,finished,3.98
5195,25,358,5195,1712210282,1712210400,70.5,finished,1.96
5196,25,359,5196,1712210235,1712210400,59.8,finished,2.74
5197,25,383,5197,1712210256,1712210400,32.1,finished,2.39
5198,25,397,5198,1712210165,1712210400,54.7,finished,3.92
5199,25,408,5199,1712210131,1712210400,55.3,finished,4.47
5200,25,411,5200,1712210312,1712210400,20.4,finished,1.46
5201,25,412,5201,1712210283,1712210400,31.3,finished,1.94
5202,25,420,5202,1712210245,1712210400,37.9,finished,2.57
5203,25,430,5203,1712210141,1712210400,64.5,finished,4.31
5204,25,432,5204,1712210185,1712210400,39.1,finished,3.57
5205,25,450,5205,1712210128,1712210400,27.8,finished,4.53
5206,25,452,5206,1712210158,1712210400,37.7,finished,4.02
5207,25,453,5207,1712210179,1712210400,67.2,finished,3.67
5208,25,459,5208,1712210339,1712210400,40.2,finished,1.01
5209,25,464,5209,1712210183,1712210400,66.2,finished,3.6
5210,25,466,5210,1712210285,1712210400,30.3,finished,1.9
5211,25,470,5211,1712210240,1712210400,58.7,finished,2.66
5212,25,502,5212,1712210144,1712210400,19.2,finished,4.27
5213,25,531,5213,1712210176,1712210400,45.4,finished,3.73
5214,25,572,5214,1712210101,1712210400,39.7,finished,4.97
5215,25,612,5215,1712210120,1712210400,38.9,finished,4.66
5216,25,617,5216,1712210278,1712210400,57.0,finished,2.02
5217,25,634,5217,1712210137,1712210400,77.8,finished,4.37
5218,25,640,5218,1712210133,1712210400,30.2,finished,4.44
5219,25,646,5219,1712210101,1712210400,10.2,finished,4.98
5220,25,661,5220,1712210220,1712210400,60.7,finished,2.99
5221,25,665,5221,1712210204,1712210400,58.3,finished,3.26
5222,25,672,5222,1712210320,1712210400,67.3,finished,1.33
5223,25,675,5223,1712210155,1712210400,53.6,finished,4.08
5224,25,711,5224,1712210330,1712210400,40.9,finished,1.16
5225,25,749,5225,1712210114,1712210400,39.4,finished,4.76
5226,25,774,5226,1712210151,1712210400,52.6,finished,4.15
5227,25,789,5227,1712210142,1712210400,43.5,finished,4.29
5228,25,824,5228,1712210213,1712210400,30.3,finished,3.11
5229,25,857,5229,1712210302,1712210400,27.2,finished,1.63
5230,25,902,5230,1712210296,1712210400,40.4,finished,1.72
5231,25,915,5231,1712210198,1712210400,17.0,finished,3.36
5232,25,935,5232,1712210281,1712210400,40.3,finished,1.97
5233,25,942,5233,1712210143,1712210400,47.6,finished,4.28
5234,25,965,5234,1712210235,1712210400,39.4,finished,2.74
5235,25,977,5235,1712210105,1712210400,77.0,finished,4.91
5236,25,979,5236,1712210323,1712210400,64.6,finished,1.27
5237,25,982,5237,1712210267,1712210400,49.1,finished,2.21
5238,25,990,5238,1712210157,1712210400,40.2,finished,4.04
5239,25,995,5239,1712210138,1712210400,31.0,finished,4.37
5240,25,1010,5240,1712210122,1712210400,88.9,finished,4.63
5241,25,1017,5241,1712210232,1712210400,53.3,finished,2.8
5242,25,1027,5242,1712210230,1712210400,12.7,finished,2.82
5243,25,1039,5243,1712210125,1712210400,83.6,finished,4.58
5244,25,1043,5244,1712210337,1712210400,45.1,finished,1.04
5245,25,1044,5245,1712210299,1712210400,33.9,finished,1.67
5246,25,1051,5246,1712210254,1712210400,55.8,finished,2.43
5247,25,1060,5247,1712210269,1712210400,29.8,finished,2.18
5248,25,1062,5248,1712210201,1712210400,47.9,finished,3.31
5249,25,1071,5249,1712210134,1712210400,29.8,finished,4.43
5250,25,1086,5250,1712210274,1712210400,39.3,finished,2.09
5251,25,1088,5251,1712210258,1712210400,64.6,finished,2.35
5252,25,1104,5252,1712210186,1712210400,55.5,finished,3.57
5253,25,1120,5253,1712210274,1712210400,24.3,finished,2.09
5254,25,1129,5254,1712210261,1712210400,47.8,finished,2.31
5255,25,1134,5255,1712210270,1712210400,41.9,finished,2.15
5256,25,1144,5256,1712210128,1712210400,17.4,finished,4.53
5257,25,1166,5257,1712210165,1712210400,2.2,finished,3.92
5258,25,1167,5258,1712210306,1712210400,45.5,finished,1.57
5259,25,1188,5259,1712210290,1712210400,21.0,finished,1.83
5260,25,1190,5260,1712210140,1712210400,55.3,finished,4.33
5261,25,1200,5261,1712210226,1712210400,46.7,finished,2.9
5262,25,1207,5262,1712210201,1712210400,70.0,finished,3.31
5263,25,1212,5263,1712210133,1712210400,66.1,finished,4.45
5264,25,1238,5264,1712210229,1712210400,72.8,finished,2.84
5265,25,1331,5265,1712210339,1712210400,51.5,finished,1.0
5266,25,1347,5266,1712210280,1712210400,67.5,finished,2.0
5267,25,1351,5267,1712210131,1712210400,7.7,finished,4.47
5268,25,1366,5268,1712210231,1712210400,33.4,finished,2.81
5269,25,1372,5269,1712210271,1712210400,24.9,finished,2.15
5270,25,1377,5270,1712210327,1712210400,22.9,finished,1.21
5271,25,1387,5271,1712210280,1712210400,29.1,finished,2.0
5272,25,1400,5272,1712210276,1712210400,83.0,finished,2.06
5273,25,1430,5273,1712210263,1712210400,70.0,finished,2.28
5274,25,1453,5274,1712210175,1712210400,36.5,finished,3.73
5275,25,1459,5275,1712210235,1712210400,27.4,finished,2.75
5276,25,1465,5276,1712210242,1712210400,62.0,finished,2.63
5277,25,1478,5277,1712210267,1712210400,34.9,finished,2.21
5278,25,1495,5278,1712210247,1712210400,50.9,finished,2.54
5279,25,1500,5279,1712210175,1712210400,34.4,finished,3.74
5280,25,1543,5280,1712210290,1712210400,40.1,finished,1.83
5281,25,1550,5281,1712210244,1712210400,76.7,finished,2.59
5282,25,1578,5282,1712210148,1712210400,31.8,finished,4.2
5283,25,1600,5283,1712210306,1712210400,68.7,finished,1.56
5284,25,1607,5284,1712210246,1712210400,23.6,finished,2.56
5285,25,1626,5285,1712210167,1712210400,28.9,finished,3.87
5286,25,1641,5286,1712210189,1712210400,50.0,finished,3.5
5287,25,1648,5287,1712210143,1712210400,26.9,finished,4.28
5288,25,1651,5288,1712210307,1712210400,67.1,finished,1.54
5289,25,1675,5289,1712210303,1712210400,73.8,finished,1.61
5290,25,1706,5290,1712210140,1712210400,20.2,finished,4.33
5291,25,1714,5291,1712210233,1712210400,26.4,finished,2.77
5292,25,1715,5292,1712210159,1712210400,70.9,finished,4.01
5293,25,1720,5293,1712210226,1712210400,28.5,finished,2.9
5294,25,1727,5294,1712210216,1712210400,67.2,finished,3.06
5295,25,1737,5295,1712210173,1712210400,7.5,finished,3.78
5296,25,1806,5296,1712210240,1712210400,23.0,finished,2.66
5297,25,1813,5297,1712210137,1712210400,15.0,finished,4.38
5298,25,1854,5298,1712210187,1712210400,32.9,finished,3.54
5299,25,1863,5299,1712210258,1712210400,36.3,finished,2.37
5300,25,1903,5300,1712210302,1712210400,29.2,finished,1.63
5301,25,1959,5301,1712210148,1712210400,39.7,finished,4.19
5302,25,1960,5302,1712210308,1712210400,43.7,finished,1.52
5303,25,1961,5303,1712210301,1712210400,55.8,finished,1.65
5304,25,1965,5304,1712210240,1712210400,58.0,finished,2.65
5305,25,1967,5305,1712210323,1712210400,64.2,finished,1.28
5306,25,1979,5306,1712210134,1712210400,52.8,finished,4.42
5307,25,1992,5307,1712210256,1712210400,54.8,finished,2.39
5308,26,8,5308,1712296556,1712296800,41.5,finished,4.05
5309,26,13,5309,1712296553,1712296800,39.3,finished,4.1
5310,26,19,5310,1712296635,1712296800,60.0,finished,2.73
5311,26,34,5311,1712296701,1712296800,83.0,finished,1.64
5312,26,40,5312,1712296579,1712296800,55.6,finished,3.67
5313,26,43,5313,1712296706,1712296800,48.0,finished,1.56
5314,26,45,5314,1712296507,1712296800,12.1,finished,4.87
5315,26,55,5315,1712296526,1712296800,52.0,finished,4.56
5316,26,58,5316,1712296590,1712296800,49.8,finished,3.5
5317,26,80,5317,1712296569,1712296800,29.4,finished,3.84
5318,26,95,5318,1712296725,1712296800,67.2,finished,1.25
5319,26,96,5319,1712296658,1712296800,66.3,finished,2.36
5320,26,113,5320,1712296511,1712296800,63.0,finished,4.81
5321,26,116,5321,1712296661,1712296800,35.5,finished,2.31
5322,26,132,5322,1712296623,1712296800,13.3,finished,2.94
5323,26,135,5323,1712296697,1712296800,91.5,finished,1.71
5324,26,139,5324,1712296708,1712296800,45.8,finished,1.52
5325,26,151,5325,1712296647,1712296800,43.0,finished,2.54
5326,26,186,5326,1712296609,1712296800,39.6,finished,3.18
5327,26,189,5327,1712296641,1712296800,42.5,finished,2.64
5328,26,194,5328,1712296623,1712296800,23.9,finished,2.94
5329,26,198,5329,1712296516,1712296800,14.8,finished,4.72
5330,26,208,5330,1712296556,1712296800,19.9,finished,4.06
5331,26,214,5331,1712296581,1712296800,49.1,finished,3.64
5332,26,224,5332,1712296610,1712296800,33.1,finished,3.17
5333,26,241,5333,1712296587,1712296800,38.1,finished,3.54
5334,26,257,5334,1712296712,1712296800,33.3,finished,1.46
5335,26,275,5335,1712296659,1712296800,42.6,finished,2.33
5336,26,295,5336,1712296564,1712296800,39.7,finished,3.93
5337,26,298,5337,1712296521,1712296800,45.1,finished,4.65
5338,26,300,5338,1712296672,1712296800,19.5,finished,2.12
5339,26,301,5339,1712296542,1712296800,63.3,finished,4.29
5340,26,333,5340,1712296533,1712296800,46.5,finished,4.44
5341,26,342,5341,1712296722,1712296800,5.8,finished,1.3
5342,26,345,5342,1712296633,1712296800,41.2,finished,2.78
5343,26,358,5343,1712296554,1712296800,44.0,finished,4.09
5344,26,359,5344,1712296673,1712296800,37.8,finished,2.11
5345,26,383,5345,1712296574,1712296800,15.8,finished,3.76
5346,26,397,5346,1712296709,1712296800,66.8,finished,1.51
5347,26,408,5347,1712296556,1712296800,34.0,finished,4.06
5348,26,411,5348,1712296590,1712296800,32.0,finished,3.49
5349,26,432,5349,1712296662,1712296800,55.8,finished,2.29
5350,26,450,5350,1712296513,1712296800,36.8,finished,4.78
5351,26,452,5351,1712296562,1712296800,47.6,finished,3.96
5352,26,459,5352,1712296517,1712296800,80.6,finished,4.71
5353,26,464,5353,1712296699,1712296800,70.3,finished,1.68
5354,26,470,5354,1712296519,1712296800,93.8,finished,4.67
5355,26,501,5355,1712296725,1712296800,23.0,finished,1.24
5356,26,502,5356,1712296715,1712296800,26.6,finished,1.41
5357,26,531,5357,1712296536,1712296800,12.2,finished,4.39
5358,26,572,5358,1712296630,1712296800,50.1,finished,2.83
5359,26,577,5359,1712296593,1712296800,10.0,finished,3.45
5360,26,617,5360,1712296672,1712296800,48.8,finished,2.13
5361,26,634,5361,1712296734,1712296800,53.1,finished,1.09
5362,26,640,5362,1712296590,1712296800,19.3,finished,3.49
5363,26,646,5363,1712296648,1712296800,5.5,finished,2.53
5364,26,661,5364,1712296525,1712296800,67.3,finished,4.57
5365,26,665,5365,1712296590,1712296800,56.8,finished,3.48
5366,26,672,5366,1712296539,1712296800,90.0,finished,4.34
5367,26,675,5367,1712296726,1712296800,80.9,finished,1.23
5368,26,715,5368,1712296662,1712296800,10.7,finished,2.29
5369,26,749,5369,1712296738,1712296800,66.7,finished,1.02
5370,26,774,5370,1712296546,1712296800,40.6,finished,4.22
5371,26,824,5371,1712296599,1712296800,60.1,finished,3.34
5372,26,863,5372,1712296513,1712296800,27.7,finished,4.78
5373,26,877,5373,1712296734,1712296800,64.7,finished,1.09
5374,26,902,5374,1712296733,1712296800,70.0,finished,1.11
5375,26,914,5375,1712296634,1712296800,19.8,finished,2.75
5376,26,915,5376,1712296607,1712296800,7.4,finished,3.2
5377,26,942,5377,1712296560,1712296800,10.6,finished,3.99
5378,26,977,5378,1712296525,1712296800,83.3,finished,4.58
5379,26,979,5379,1712296533,1712296800,51.5,finished,4.44
5380,26,982,5380,1712296720,1712296800,36.8,finished,1.32
5381,26,990,5381,1712296685,1712296800,37.6,finished,1.91
5382,26,995,5382,1712296739,1712296800,24.3,finished,1.0
5383,26,999,5383,1712296644,1712296800,14.4,finished,2.6
5384,26,1010,5384,1712296735,1712296800,75.2,finished,1.08
5385,26,1017,5385,1712296638,1712296800,53.0,finished,2.69
5386,26,1039,5386,1712296544,1712296800,57.2,finished,4.26
5387,26,1043,5387,1712296679,1712296800,38.4,finished,2.01
5388,26,1044,5388,1712296618,1712296800,34.5,finished,3.03
5389,26,1051,5389,1712296703,1712296800,30.8,finished,1.6
5390,26,1060,5390,1712296613,1712296800,28.3,finished,3.11
5391,26,1062,5391,1712296705,1712296800,61.9,finished,1.57
5392,26,1068,5392,1712296576,1712296800,31.8,finished,3.72
5393,26,1071,5393,1712296518,1712296800,30.6,finished,4.7
5394,26,1079,5394,1712296582,1712296800,30.0,finished,3.62
5395,26,1086,5395,1712296642,1712296800,46.4,finished,2.63
5396,26,1088,5396,1712296667,1712296800,48.3,finished,2.21
5397,26,1092,5397,1712296643,1712296800,32.7,finished,2.61
5398,26,1104,5398,1712296705,1712296800,24.3,finished,1.58
5399,26,1113,5399,1712296712,1712296800,54.7,finished,1.46
5400,26,1120,5400,1712296571,1712296800,48.6,finished,3.82
5401,26,1129,5401,1712296691,1712296800,64.3,finished,1.81
5402,26,1134,5402,1712296634,1712296800,40.0,finished,2.76
5403,26,1167,5403,1712296725,1712296800,53.4,finished,1.24
5404,26,1169,5404,1712296508,1712296800,59.8,finished,4.85
5405,26,1190,5405,1712296566,1712296800,33.7,finished,3.9
5406,26,1200,5406,1712296617,1712296800,38.5,finished,3.05
5407,26,1212,5407,1712296649,1712296800,50.9,finished,2.51
5408,26,1238,5408,1712296609,1712296800,51.7,finished,3.17
5409,26,1331,5409,1712296648,1712296800,39.4,finished,2.53
5410,26,1336,5410,1712296549,1712296800,10.7,finished,4.18
5411,26,1346,5411,1712296677,1712296800,41.8,finished,2.04
5412,26,1347,5412,1712296588,1712296800,93.7,finished,3.53
5413,26,1366,5413,1712296580,1712296800,37.8,finished,3.66
5414,26,1372,5414,1712296613,1712296800,6.9,finished,3.1
5415,26,1400,5415,1712296506,1712296800,64.3,finished,4.88
5416,26,1413,5416,1712296597,1712296800,32.8,finished,3.37
